Course Id	Course-Title	Is Paid	Level	Published Date	Pulished Timestamp	Subject	URL1	CONTENT DURATION in HR's	Num Lectures	Price	Reviews	Students
1147458	Complete Trading Plan Course for Stocks & Forex (10 Hours)	Paid	All Levels	22/03/17	30/12/1899 10:54:27 am	Business Finance	https://www.udemy.com/killer-trading-plan-6-year-old-can-invest-10-hours-stocks-forex-etf/	9.5	61	$200	14	1087
1243448	"Forex Trading with Fixed 'Risk through Options Trading"""	Paid	Beginner Level	07/06/17	30/12/1899 10:15:07 am	Business Finance	https://www.udemy.com/forexoptions/	1	26	$200	4	611
730414	"Intro to Investment Banking, M&A, IPO, Modeling + Free Book"	Paid	All Levels	20/01/16	30/12/1899 5:25:31 am	Business Finance	https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/	20	15	$60	149	1922
252396	How to Pick The Right Penny Stocks To Invest In 2017	Paid	All Levels	01/07/14	30/12/1899 1:04:27 am	Business Finance	https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/	2.5	23	$150	65	9015
1198166	Top 10 Trading Ideas in the Equities Market	Paid	All Levels	02/05/17	30/12/1899 2:59:07 am	Business Finance	https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/	1	12	$20	4	661
920604	Intro to Financial Modeling	Paid	Beginner Level	19/08/16	30/12/1899 1:12:24 am	Business Finance	https://www.udemy.com/intro-to-financial-modeling/	6	55	$105	110	1077
215728	Shark Accounting - Building a Business by the Numbers!	Paid	Beginner Level	18/05/14	30/12/1899 12:08:04 pm	Business Finance	https://www.udemy.com/shark-accounting/	1.5	17	$20	140	6050
722174	Forex Trading MAKE YOUR FIRST TRADE TODAY!	Paid	All Levels	10/01/16	30/12/1899 1:39:39 am	Business Finance	https://www.udemy.com/trade-forex/	4	45	$150	46	3523
48841	Accounting in 60 Minutes - A Brief Introduction	Free	Beginner Level	07/04/13	30/12/1899 2:39:25 am	Business Finance	https://www.udemy.com/accounting-in-60-minutes-a-brief-introduction/	1.5	16	$0	4397	56659
907444	SAP FICO For Beginners - A Guide to SAP Financial Accounts	Paid	Beginner Level	25/07/16	30/12/1899 9:08:07 am	Business Finance	https://www.udemy.com/sap-fico-for-sap-beginners/	5	59	$100	101	1444
317030	Learn how to double your Forex Trading Account in one trade	Paid	Intermediate Level	19/10/14	30/12/1899 3:04:51 am	Business Finance	https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/	2.5	36	$60	424	2900
891490	"Accounting Superpowers: Learn Accounts, Understand Business!"	Paid	Beginner Level	08/08/16	30/12/1899 3:23:09 am	Business Finance	https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/	2.5	34	$200	96	1437
1070886	Python Algo Trading: FX Trading with Oanda	Paid	Intermediate Level	13/03/17	30/12/1899 5:39:45 am	Business Finance	https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/	3	33	$200	42	453
812616	Save on Your Taxes	Paid	All Levels	16/11/16	30/12/1899 9:38:38 am	Business Finance	https://www.udemy.com/save-on-your-taxes/	1.5	23	$20	12	2437
407984	Financial Model Basics: Build a model from start to finish	Paid	Beginner Level	05/02/15	30/12/1899 11:12:25 am	Business Finance	https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/	1	13	$30	142	5057
214046	Option Trading for Rookies: The Covered Call Option Strategy	Paid	Beginner Level	02/11/16	30/12/1899 10:22:20 am	Business Finance	https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/	1.5	29	$95	25	6092
512400	EFT for Stock Options Trading Success & Making Better Trades	Paid	All Levels	06/08/15	30/12/1899 12:08:20 pm	Business Finance	https://www.udemy.com/eft-for-stock-option-trading-success/	1.5	31	$95	13	4530
377370	Learn to Trade the Stock Market without Blowing Your Profits	Paid	All Levels	02/05/17	30/12/1899 1:53:24 am	Business Finance	https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/	1	34	$60	16	6967
1175694	Get a Credit Repair Publication On Amazon and Live LIFE..	Paid	Beginner Level	26/04/17	30/12/1899 11:17:51 am	Business Finance	https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/	3	25	$20	11	727
945750	Fundamentals of Accounting	Paid	All Levels	31/08/16	30/12/1899 3:03:44 am	Business Finance	https://www.udemy.com/fundamentals-of-accounting/	3	25	$20	43	1560
1085580	"RSI, Options Trading & Technical Analysis (3 Course Bundle)"	Paid	All Levels	26/01/17	30/12/1899 2:55:27 am	Business Finance	https://www.udemy.com/charting-rsi-options-stock-trading-for-beginners-newtechnical-analysis/	3.5	46	$200	9	1047
1188410	Basics of Mutual Funds for CA / CMA / CS / CFA Exams	Paid	Intermediate Level	24/04/17	30/12/1899 2:59:45 am	Business Finance	https://www.udemy.com/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/	1	17	$125	2	1045
402836	Accounting 101: How to read an Accounting Balance Sheet	Paid	Beginner Level	27/01/15	30/12/1899 1:27:49 am	Business Finance	https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/	2	22	$200	86	3050
588764	Stock Options Day Trading Mindset for Success	Paid	All Levels	29/09/15	30/12/1899 12:15:24 pm	Business Finance	https://www.udemy.com/stock-options-day-trading-success-mindset/	4.5	43	$200	21	2988
576946	Introduction to bookkeeping and Accounting	Paid	Beginner Level	21/08/15	30/12/1899 1:33:25 am	Business Finance	https://www.udemy.com/introduction-to-bookkeeping-and-accounting/	1	20	$35	158	2623
543242	Learn to Trade The News	Paid	All Levels	16/07/15	30/12/1899 3:03:29 am	Business Finance	https://www.udemy.com/learn-to-trade-the-news/	46.5	544	$200	351	1924
502240	"Value Investing, Taught by Six Superinvestors"	Paid	All Levels	19/06/15	30/12/1899 2:22:17 am	Business Finance	https://www.udemy.com/investing-stars/	5	66	$200	267	3804
598266	Trading for everyone - The Independent Investor Course I	Paid	Beginner Level	08/10/15	30/12/1899 1:23:36 am	Business Finance	https://www.udemy.com/trading-for-everyone-the-independent-investor-course/	4	36	$120	15	4133
814068	Get Acquired: Learn From The Head Of Acquisitions For eBay	Paid	All Levels	28/04/16	30/12/1899 11:04:46 am	Business Finance	https://www.udemy.com/entrepreneurship-buy-and-sell-your-startup-or-business/	2.5	29	$195	70	1420
1076920	Stock Market investment: Practical Accounting	Paid	Beginner Level	23/01/17	30/12/1899 9:04:49 am	Business Finance	https://www.udemy.com/stock-market-investment-practical-accounting/	3	43	$125	6	1120
1103272	"How to remove 'Risk from Penny Stocks - Options Trading"""	Paid	All Levels	06/02/17	30/12/1899 4:45:51 am	Business Finance	https://www.udemy.com/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/	1	22	$200	12	668
441112	Accounting Basics in 66 Minutes (absolutely for beginners)	Paid	All Levels	08/03/15	30/12/1899 2:13:13 am	Business Finance	https://www.udemy.com/accounting-through-visual-presentation/	1.5	14	$25	31	4086
1022108	"Tax Accounting: Difficult Topic, Made Easy to Understand"	Paid	All Levels	11/01/17	30/12/1899 8:17:20 am	Business Finance	https://www.udemy.com/taxaccounting/	2	29	$200	10	1033
1028030	Analysis of Company Financial Statements	Paid	All Levels	07/12/16	30/12/1899 12:19:37 pm	Business Finance	https://www.udemy.com/analysis-of-company-financial-statements/	1.5	34	$20	34	832
1018380	Forex Trading Like Banks â€“ Step by Step with Live Examples	Paid	All Levels	18/12/16	30/12/1899 8:13:47 am	Business Finance	https://www.udemy.com/forex-trading-like-banks-step-by-step-with-live-examples/	4.5	40	$195	45	677
575676	Fundamentals of Investing!	Paid	Beginner Level	09/08/15	30/12/1899 11:34:30 am	Business Finance	https://www.udemy.com/investment-basics-lets-invest-series/	2	13	$20	54	3125
1105216	Bank Financial Management A Comprehensive Study	Paid	All Levels	09/02/17	30/12/1899 4:51:57 am	Business Finance	https://www.udemy.com/bank-financial-management-a-comprehensive-study/	1.5	21	$50	6	1081
936328	Learn to Trade Forex and Stocks: From Beginner to Advanced	Paid	All Levels	07/09/16	30/12/1899 1:33:30 am	Business Finance	https://www.udemy.com/tradeforex/	2	42	$200	25	1645
43441	"Master 'Technical Analysis and Chart reading skills Bundle"""	Paid	All Levels	25/02/13	30/12/1899 1:38:29 am	Business Finance	https://www.udemy.com/master-technical-analysis-and-chart-reading-skills-bundle/	3	13	$120	352	3348
1103718	Naked Put Options Trade Covered Call & Poor Man Covered Call	Paid	All Levels	10/02/17	30/12/1899 2:40:57 am	Business Finance	https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/	1.5	19	$200	7	939
584410	The Ultimate Guide to Dividend & Dividend Growth Investing	Paid	All Levels	13/11/15	30/12/1899 10:10:25 am	Business Finance	https://www.udemy.com/investing-learn-how-to-build-a-dividend-portfolio-step-by-step/	5.5	88	$200	59	2115
625568	Charting for Beginners 101: Technical Analysis Demystified	Paid	All Levels	09/10/15	30/12/1899 2:27:49 am	Business Finance	https://www.udemy.com/charting-for-beginners-101/	1.5	10	$45	102	2230
297742	Build a DCF Valuation Model	Paid	All Levels	01/10/14	30/12/1899 11:49:29 am	Business Finance	https://www.udemy.com/build-a-dcf-valuation-model/	5.5	44	$50	234	2053
24877	Introductory Financial Accounting	Paid	Beginner Level	02/10/12	30/12/1899 8:20:10 am	Business Finance	https://www.udemy.com/introductory-financial-accounting/	10	54	$80	265	1793
1188742	Introduction to Cryptocurrencies and Blockchain	Free	Beginner Level	01/05/17	30/12/1899 2:18:54 am	Business Finance	https://www.udemy.com/introduction-to-cryptocurrencies/	2	11	$0	138	3775
597716	Trade Pullback Candlestick Strategy - Make Consistent Pips	Paid	All Levels	24/02/16	30/12/1899 9:30:41 am	Business Finance	https://www.udemy.com/make-consistent-profit-using-pullback-candlestick-strategy/	3	24	$200	67	521
415802	Accounting Standards Basics (Professional Course Level)	Paid	All Levels	07/02/15	30/12/1899 7:06:57 am	Business Finance	https://www.udemy.com/basics-of-accounting-standards/	1.1	12	$20	9	2222
323950	Use the Magic Multiple Moving Average Forex Trading system	Paid	Intermediate Level	07/11/14	30/12/1899 6:21:54 am	Business Finance	https://www.udemy.com/the-magic-multiple-moving-average-forex-trading-system/	1	10	$50	252	1097
488818	QuickBooks 2015 Training for Newbies	Paid	Beginner Level	11/05/15	30/12/1899 4:16:54 am	Business Finance	https://www.udemy.com/free-training-quickbooks-2015/	6	76	$200	21	2506
610890	TRADING PSYCHOLOGY: Trading Mindset Mastery	Paid	Intermediate Level	30/09/15	30/12/1899 11:57:45 am	Business Finance	https://www.udemy.com/trading-psychology-trading-mindset-mastery/	1	23	$120	23	975
638980	Option Trading: How to Adjust Delta-Neutral Strangles!	Paid	All Levels	19/10/15	30/12/1899 4:01:15 am	Business Finance	https://www.udemy.com/option-trading-selling-strangles/	1.5	26	$145	15	1398
599684	Profitable binary option trading strategy	Paid	All Levels	28/10/15	30/12/1899 5:34:09 am	Business Finance	https://www.udemy.com/binaryoptions/	1.5	24	$195	24	1096
332848	Tax Strategy: Financial Planning for Beginners	Paid	All Levels	03/11/14	30/12/1899 5:37:23 am	Business Finance	https://www.udemy.com/taxsavingstrategy/	2	25	$200	59	1703
354324	Accounting 2 Simplified for You	Paid	Beginner Level	09/12/14	30/12/1899 12:31:40 pm	Business Finance	https://www.udemy.com/accounting-2-simplified-for-you/	5	27	$45	23	1446
379682	Project Funding Modelling (for Professionals)	Paid	All Levels	29/12/14	30/12/1899 1:00:17 am	Business Finance	https://www.udemy.com/project-funding-modelling/	1.5	8	$20	3	2736
319020	Investing: How I Consistently Beat The Stock Market	Paid	All Levels	11/12/14	30/12/1899 12:35:05 pm	Business Finance	https://www.udemy.com/beat-the-stock-market/	4.5	34	$200	31	2000
713258	Bookkeeping Basics:  Understand the Fundamentals	Paid	Beginner Level	06/11/16	30/12/1899 2:33:44 am	Business Finance	https://www.udemy.com/bookkeeping-basics/	4.5	48	$75	45	853
537884	Leasing - A Comprehensive Study (Professional Course Level)	Paid	All Levels	17/07/15	30/12/1899 3:10:39 am	Business Finance	https://www.udemy.com/leasing-a-comprehensive-study/	3.5	22	$20	2	3094
919906	Trading Options For Consistent Returns: Options Basics	Free	Beginner Level	18/08/16	30/12/1899 2:57:04 am	Business Finance	https://www.udemy.com/trading-options-for-income/	1.5	20	$0	281	4077
46010	TechniTrader Leading Hybrid Indicator Trading	Paid	Intermediate Level	04/04/13	30/12/1899 2:36:10 am	Business Finance	https://www.udemy.com/leading-hybrid-indicator-trading/	1	5	$20	54	4117
777932	Financial modeling: Build a DCF equity valuation model	Paid	All Levels	06/03/16	30/12/1899 1:33:58 am	Business Finance	https://www.udemy.com/guide-to-do-a-step-by-step-discounted-cash-flow-valuation/	1.5	31	$20	17	1369
773934	CryptoArbitrager: Bitcoin Trading Robot (no mining)	Paid	All Levels	23/03/16	30/12/1899 2:13:52 am	Business Finance	https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/	0.55	14	$150	42	1224
221306	Accounting Is Easy (for Beginners)	Paid	All Levels	20/05/14	30/12/1899 11:13:38 am	Business Finance	https://www.udemy.com/fundamentals-of-accountancy/	9	90	$20	12	3870
830994	Non Directional Weekly Options Trading System - ETF & Emini	Paid	All Levels	24/05/16	30/12/1899 8:43:06 am	Business Finance	https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/	2	21	$200	22	897
723510	The Complete Position Trading Course: Position Trading Stock	Paid	All Levels	15/01/16	30/12/1899 10:10:47 am	Business Finance	https://www.udemy.com/position-trading-course/	1	5	$45	36	1311
42643	Master Iron Condors - Double the credit for half the risk	Paid	Expert Level	02/03/13	30/12/1899 5:27:41 am	Business Finance	https://www.udemy.com/iron-condor-options-trading-strategy/	1	7	$60	139	1338
411778	Basics of investing in Mutual Funds	Paid	Intermediate Level	02/03/15	30/12/1899 5:22:39 am	Business Finance	https://www.udemy.com/mutualfundinvesting/	1.5	42	$20	26	1589
366514	A Value Investing Approach to the Stock Market	Paid	All Levels	19/02/15	30/12/1899 12:40:23 pm	Business Finance	https://www.udemy.com/start-investing-the-right-way/	1.5	15	$20	12	1189
471588	Learn how to INVEST for huge profits or make it big trading!	Paid	All Levels	19/06/15	30/12/1899 3:49:13 am	Business Finance	https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/	5.5	37	$50	12	701
390096	"How to Fund your Million Dollar Idea: Equity, Debt, Unfund"	Paid	Intermediate Level	10/02/15	30/12/1899 10:52:30 am	Business Finance	https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/	6	54	$50	3	1105
607876	Mastering Candlestick Charting : High Probability Trading	Paid	All Levels	21/09/15	30/12/1899 5:05:53 am	Business Finance	https://www.udemy.com/mastering-candlestick-charting/	2	35	$50	16	123
249950	Binary Options Course - Level 2	Free	Intermediate Level	25/06/14	30/12/1899 7:00:55 am	Business Finance	https://www.udemy.com/binary-options-course-level-2/	2	9	$0	207	5874
792216	Stock Technical Analysis with R	Paid	All Levels	18/03/16	30/12/1899 1:46:05 am	Business Finance	https://www.udemy.com/stock-technical-analysis-with-r/	7	49	$50	32	354
45139	"Get to know the VIX Index (aka 'The Fear Index)"""	Paid	All Levels	08/03/13	30/12/1899 3:42:48 am	Business Finance	https://www.udemy.com/vix-index/	1	9	$60	64	727
692176	Apply finance concepts for smart project management	Free	Beginner Level	23/02/16	30/12/1899 1:05:46 am	Business Finance	https://www.udemy.com/apply-finance-concepts-for-smart-project-management/	2	24	$0	161	3465
1224262	Introduction to Futures Trading and Live Trade Demonstration	Paid	Expert Level	24/05/17	30/12/1899 7:16:09 am	Business Finance	https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/	1.12	6	$60	4	54
598094	Crowdfunding to Win	Paid	All Levels	23/09/15	30/12/1899 3:16:35 am	Business Finance	https://www.udemy.com/crowdfunding-to-win/	1.5	15	$40	15	627
40039	Comprehensive Forex Mastery Program	Paid	All Levels	07/02/13	30/12/1899 11:50:45 am	Business Finance	https://www.udemy.com/forex-mastery/	10	97	$45	107	650
1266148	Preparation of Consolidated Financial Statements (Basic)	Free	Intermediate Level	28/06/17	30/12/1899 1:37:13 am	Business Finance	https://www.udemy.com/preparation-of-consolidated-financial-statements-basic/	1.5	18	$0	0	965
791422	Succeed in Bonds Even if You Don't Know Where to Start	Paid	All Levels	02/02/17	30/12/1899 8:34:07 am	Business Finance	https://www.udemy.com/succeed-in-bonds-even-if-you-dont-know-where-to-start/	1	8	$200	6	1113
